is_list,major_name,major_description,studycheck_link,university_link,category,subcategory,major_category,university,location,degree_type,degree_label,language,duration_of_study,rating_amount,rating,recommendation_rate
False,Gebäude- und Energietechnik,"
 Das Studienziel besteht darin, durch praxisorientierte Lehre eine auf der Grundlage wissenschaftlicher Erkenntnisse und Methoden beruhende breit angelegte Ausbildung in den wesentlichen Gebieten der Gebäude- und Energietechnik zu vermitteln, die zu einer eigenverantwortlichen Berufstätigkeit in der Gebäude- und Energietechnik befähigt. 
",https://www.studycheck.de/studium/energie-und-gebaeudetechnik/fh-erfurt-16592,https://www.fh-erfurt.de/fhe/studieninteressierte/bachelor-studium/gebaeude-energietechnik/,Technik & Ingenieurwesen,Energie & Umwelt,Energie- und Gebäudetechnik,Fachhochschule Erfurt,Erfurt,B.Eng.,Bachelor of Engineering,Deutsch,7 - 9 Semester,9,3.9,0.89
True,"Gebäude-, Energie- und Umwelttechnik","
 1. Semester:  Mathematik 1 Konstruktionselemente und Technisches Zeichnen EDV-Anwendungen Chemie und Werkstoffkunde  Betriebswirtschaftliche Grundlagen  2. Semester:  Mathematik 2 Physik Technische Mechanik und Festigkeitslehre Thermodynamik und Strömungslehre 3. Semester:  Schall- und Brandschutz  Thermodynamik, Wärme- und Stoffübertragung Elektrotechnik Mess- und Regelungstechnik Grundlagen der Umwelttechnik  4. Semester:  Schwerpunktsemester  5. Semester: Praktisches Studiensemester 6. Semester: Schwerpunktsemester  7. Semester:  Wissenschaftliche Projektarbeit Bachelorarbeit  
",https://www.studycheck.de/studium/energie-und-umwelttechnik/hs-esslingen-18205,https://www.hs-esslingen.de/gebaeude-energie-umwelttechnik-bachelor/,Technik & Ingenieurwesen,Energie & Umwelt,Energie- und Gebäudetechnik,Hochschule Esslingen,Esslingen am Neckar,B.Eng.,Bachelor of Engineering,Deutsch,7 Semester,22,3.5,0.91
True,Gebäudeenergie- und -informationstechnik (Nachhaltige Gebäudetechnik),"
 Studienverlauf Semester 1:  Mathematik 1 Physik Grundlagen der Programmierung Elektronische Grundlagen 1 Einführungsprojekt GEIT 1. Fremdsprache I Semester 2: Mathematik 2 Thermodynamik und Störungsmechanik Fortgeschrittene Algorithmen und Programmierung Elektrotechnische Grundlagen 2 Analog- und Digitalelektronik 1. Fremdsprache II  3. Semester: Baukonstruktion, -physik und -akustik  Kommunikations- und Datentechnik Sensorik und Messtechnik  Automatisierungs- und Regelungstechnik Feldbus- und Kommunikationssysteme im Gebäude Heizungstechnik 4. Semester:  Gebäudeautomation Elektrische Anlagen im Gebäude Lüftungs- und Klimatechnik Kälte- und Sanitärtechnik Projektmanagement AWE-Wahlpflicht 1 und 2 oder 1. Fremdsprache III oder 2. Fremdsprache 5. Semester:  CAD und Datenbanken Beleuchtungstechnik Nachhaltige Gebäudetechnik Wahlpflichtmodul 1 Wahlpflichtmodul 2 Wahlpflichtmodul 3 6. Semester:  Energiemanagement BWL für Ingenieure Projekt Gebäudeautomation Projekt Versorgungstechnik Beginn der Praxisphase 7. Semester: Fachpraktikum Bachelorarbeit/Kolloquium   
",https://www.studycheck.de/studium/energie-und-gebaeudetechnik/htw-berlin-11965,https://geit-bachelor.htw-berlin.de/,Technik & Ingenieurwesen,Energie & Umwelt,Energie- und Gebäudetechnik,HTW - Hochschule für Technik und Wirtschaft Berlin,Berlin,B.Eng.,Bachelor of Engineering,Deutsch,7 Semester,8,4.4,1.0
True,"Green Building - Gebäudetechnik, Energieeffizienz, Mensch und Umwelt","
 Studiengangsinhalte u.a.: 1. Semester Datenverarbeitung und CAD in der Gebäudetechnik Green Building/ Mensch, Umwelt, Gebäude Grundlagen des Rechts Grundlagen der Elektro- und Messtechnik 2. Semester Energieoptimiertes Bauen Thermodynamik und Wärmeübertragung Bauphysik - Brandschutz, Raumklima, Schallschutz Sanitär- und Lichttechnik Projekt Energieoptimiertes Bauen 3. Semester Heizung und Kälte Einführung Baumanagement und AVA Lüftung und Klima 4. Semester Grundlagen der Energietechnik Energetische Bilanzierung und Gebäudesimulation Vertragsrecht Projekt Gebäude und Anlagen 5. Semester Ressourcenschonende Energietechnik Kostenrechnung/ Kalkulation Wirtschaftlichkeitsanalysen Projekt Simulation 6. Semester Energieeffizienz Nachhaltigkeitsbewertung Individuelles Profilstudium Projekt Nachhaltigkeit 7. Semester Praxismodul Bachelorarbeit     
",https://www.studycheck.de/studium/energie-und-gebaeudetechnik/hawk-4613,https://www.hawk.de/de/studium/studiengaenge/bachelor-engineering-green-building-gebaeudetechnik-energieeffizienz-mensch,Technik & Ingenieurwesen,Energie & Umwelt,Energie- und Gebäudetechnik,HAWK - Hochschule für angewandte Wissenschaft und Kunst,Holzminden,B.Eng.,Bachelor of Engineering,Deutsch,7 Semester,10,4.3,1.0
True,Green Building Systems,"
 1. Semester M1: Mathematik und Physik M2: Grundlagen der Informatik M3: Elektrotechnische Grundlagen MG4: Bautechnik und Mechanik Z1: Technisches Englisch I 2. Semester MG5: Technische Gebäudeausrüstung E MG6: Einführung in die Thermodynamik MG7: Messtechnik MG8: Bauphysik Z2: Technisches Englisch II 3. Semester MG9: Technische Gebäudeausrüstung H M10: Dynamische Systeme und Regelungen MG11: Grundlagen der Werkstoffkunde und Chemietechnik MG12: Strömungstechnik für Gebäudetechniker Z3: Technisches Englisch III Z5: Kommunizieren und Managen (Einführung in die Betriebswirtschaft + Vortragen und Verhandeln) 4. Semester Z4: Technisches Englisch IV Vertiefungsmodul AuI1 (Steuerungstechnik + Prozessleittechnik) Vertiefungsmodul UGS1 (Bussysteme + Kommunikationssysteme) 5. Semester Praxissemester 6. Semester Z6: Buchhaltung, Kosten-/Leistungsrechnung Vertiefungsmodul UGS2 (Gebäudeautomation + Umwelttechnische Anlagen in Gebäuden- Bussysteme und Kommunikationssysteme) Vertiefungsmodul UGS3 (Projektmanagement + Umwelt- und Immobilienrecht) Vertiefungsmodul UGS5 (Regenerative Energiesysteme und Energiewirtschaft) 7. Semester Vertiefungsmodul UGS4 (Projekt umweltgerechte Gebäudeoptimierung) Bachelor-Arbeit Bachelor-Kolloquium 
",https://www.studycheck.de/studium/energie-und-gebaeudetechnik/fh-westkueste-18489,https://www.fh-westkueste.de/gbs/,Technik & Ingenieurwesen,Energie & Umwelt,Energie- und Gebäudetechnik,FHW - Fachhochschule Westküste,Heide,B.Eng.,Bachelor of Engineering,Deutsch,7 Semester,5,3.7,1.0
True,"Gebäude-, Energie- und Umwelttechnik","
 1. Semester:  Mathematik 1 Konstruktionselemente und Technisches Zeichnen EDV-Anwendungen Chemie und Werkstoffkunde  Betriebswirtschaftliche Grundlagen  2. Semester:  Mathematik 2 Physik Technische Mechanik und Festigkeitslehre Thermodynamik und Strömungslehre 3. Semester:  Schall- und Brandschutz  Thermodynamik, Wärme- und Stoffübertragung Elektrotechnik Mess- und Regelungstechnik Grundlagen der Umwelttechnik  4. Semester:  Schwerpunktsemester  5. Semester: Praktisches Studiensemester 6. Semester: Schwerpunktsemester  7. Semester:  Wissenschaftliche Projektarbeit Bachelorarbeit  
",https://www.studycheck.de/studium/energie-und-umwelttechnik/hs-esslingen-18205,https://www.hs-esslingen.de/gebaeude-energie-umwelttechnik-bachelor/,Technik & Ingenieurwesen,Energie & Umwelt,Energie- und Umwelttechnik,Hochschule Esslingen,Esslingen am Neckar,B.Eng.,Bachelor of Engineering,Deutsch,7 Semester,22,3.5,0.91
True,BWL – Energie- und Wassermanagement,"
 Semester 1 Einführung in die Energie- und Wasserwirtschaft und wissenschaftliches Arbeiten I Technik des betrieblichen Rechnungswesens Mikro-/ Makroökonomie Allgemeines Wirtschaftsrecht Wirtschaftsmathematik Semester 2 Technik der Strom- und Gasversorgung Netzregulierung Strom/Gas und wissenschaftliches Arbeiten II Bilanz- und Erfolgsrechnung Kosten- und Leistungsrechnung Betriebliche Steuern Semester 3 Hydrologie und Technik Wasser/Abwasser Strategien von Asset Management und Asset Service Regulierung Wasser/Abwasser  Energie- und Wasserrech Investition und Finanzierung Wirtschaftsstatistik Semester 4 Ringvorlesung  Unternehmensführung und Organisation     Wahlmodul I Controlling Marketing Semester 5 Aktuelle Fragen Energie und Wasser/Abwasser Umweltökonomik Wahlmodul II, III und IV Semester 6 Exkursion  Excel-Case Studies Energie und Wasser/Abwasser Projektmanagement Aktuelle Themen der Wirtschafts- und Sozialpolitik Praxissemester und Praxisseminar Semester 7 Praxissemester und Praxisseminar Bachelorarbeit und Kolloquium 
",https://www.studycheck.de/studium/energie-und-wassermanagement/hs-ruhr-west-1694,https://www.hochschule-ruhr-west.de/study/studienangebot/bachelor/bwl-energie-und-wassermanagement/,Technik & Ingenieurwesen,Energie & Umwelt,Energie- und Wassermanagement,Hochschule Ruhr West,Mülheim an der Ruhr,B.A.,Bachelor of Arts,Deutsch,7 - 9 Semester,23,4.2,1.0
True,Bauingenieurwesen – Energieeffizientes Gebäudedesign,"
 1. und 2. Semester – Grundstudium Mathematik und Mechanik Baustatik und Tragkonstruktion Baukonstruktion, Darstellen und CAD Baustoffkunde und Bauchemie Bauphysik Siedlungswasserwirtschaft und Bauvermessung Grundlagen des nachhaltigen Bauens 3. und 4. Semester – Fachstudium Baubetrieb und Baustatik Grundlagen der Bemessung Gebäude- Energiedesign Wohngebäude Mess- und Regeltechnik Thermo- und Fluiddynamik Gebäudetechnik und Lichttechnik Wärme- und Feuchteschutz 5. Semester – Praxissemester Systematisch angeleitetes und reflektiertes Praxissemester im Umfang von 26 Wochen – auch im Ausland möglich. 6. und 7. Semester - Vertiefungsstudium Recht und Betriebswirtschaft, Baurecht Brandschutz Gebäudeenergiedesign Nichtwohngebäude Bauklimatik und Gebäudeautomation Schallschutz und Raumakustik Interdisziplinäre Projektarbeit Bachelorarbeit mit begleitendem Seminar 
",https://www.studycheck.de/studium/energieeffizientes-gebaeudedesign/hs-coburg-1958,https://www.hs-coburg.de/studium/bachelor/bauen-design/bauingenieurwesen-energieeffizientes-gebaeudedesign.html,Technik & Ingenieurwesen,Energie & Umwelt,Energieeffizientes Gebäudedesign,Hochschule Coburg,Coburg,B.Eng.,Bachelor of Engineering,Deutsch,7 Semester,7,4.0,1.0
True,Energie-Betriebsmanagement,"
 Pflichtfächer Anlagenbetrieb unter dem Einfluss der Energiewende Betriebliches Energie- und Umweltrecht Energiewirtschaft und Portfoliomanagement Strategisches Assetmanagement für Versorgungsnetze und -anlagen Energiemanagement Technische Betriebsführung in der Praxis Industrielle Energiestrategie Vergabe- und Vertragswesen Projektarbeit Abschlussarbeit Wahlpflichtfächer Mitarbeiterführung Projektmanagement Regenerative Versorgungstechnik Erst-, Zweit- und Dritt-Parteien-Energieaudits Finanzmanagement Versorgungskonzepte 
",https://www.studycheck.de/studium/energiemanagement/th-bingen-10342,https://www.th-bingen.de/studiengaenge/energie-betriebsmanagement/,Technik & Ingenieurwesen,Energie & Umwelt,Energiemanagement,TH Bingen,Bingen am Rhein,M.Eng.,Master of Engineering,Deutsch,3 Semester,3,4.0,1.0
True,Energiesysteme und Energiemanagement,"
 Studienverlauf - Module:  1. Semester: Projektmanagement und Unternehmensführung Modellierung und Simulation Energiesysteme Sondergebiete Projekt 1 2. Semester: Netze Prozessmanagement und Automation Projekt 2 3. Semester:  Abschlussarbeit  
",https://www.studycheck.de/studium/energiesysteme/hs-esslingen-21978,https://www.hs-esslingen.de/energiesysteme-energiemanagement-master/,Technik & Ingenieurwesen,Energie & Umwelt,Energiemanagement,Hochschule Esslingen,Esslingen am Neckar,M.Eng.,Master of Engineering,Deutsch,3 Semester,1,2.7,1.0
True,Energiewissenschaften,"
 Schwerpunkte:  Elektrische Energiesysteme Energie- und Umweltmanagement Regenerative Energietechnik  Semester 1: Mathematik I Physik Elektrotechnik I Elektronische Datenverarbeitung Seminar Energie und Nachhaltigkeit Semester 2: Mathematik II Elektrotechnik II Technische Mechanik Betriebswirtschaftslehre I Projektmanagement Semester 3: Thermodynamik Mess-, Regelungs- und Automatisierungstechnik Elektrische Anlagen und Maschinen I Messtechnik Elektrotechnik III Englisch Semester 4: Regelungstechnik II Elektronik und Digitaltechnik Leistungselektronik Digitale Messtechnik Automatisierungssysteme I Wahlfplichtmodul Überfachliche Qualifikation Semester 5: Modellbildung und Simulation Wahlpflichtmodul Elektrische Energietechnik I Wahlpflichtmodul Simulation und Automatisierung I Wahlfplichtmodul Wahlpflichtmodul Semester 6: Wahlpflichtmodul Elektrische Energietechnik III Wahlfplichtmodul Elektrische Energietechnik IV Wahlpflichtmodul Simulation und Automatisierung II Wahlpflichtmodul Wahlpflichtmodul Projekt Semester 7: Berufspraktikum Bachelorthesis   
",https://www.studycheck.de/studium/energiemanagement/hs-flensburg-19348,https://hs-flensburg.de/studium/bachelor/ew,Technik & Ingenieurwesen,Energie & Umwelt,Energiemanagement,Hochschule Flensburg,Flensburg,B.Eng.,Bachelor of Engineering,Deutsch,7 Semester,18,3.6,0.72
True,Nachhaltiges Energie- und Immobilienmanagement,"
 Immobilienökonomie / Investitionsrechnung / Fördermittel Gesellschafts- und Energierecht Energiekonzepte / TGA Wärme- und Stromerzeugungsanlagen Datenmanagement / Statistik / Energiebenchmarking Digitalisierungsstrategien 
",https://www.studycheck.de/studium/energiemanagement/ebz-bochum-24800,https://studieren-fuer-eine-gruene-stadt.de/,Technik & Ingenieurwesen,Energie & Umwelt,Energiemanagement,EBZ Business School,Bochum,B.Sc.,Bachelor of Science,"Deutsch, Englisch",7 Semester,0,NA,NA
True,Wirtschaftsingenieurwesen-Energiemanagement,"
 Grundstudium (1. - 2. Semester) Mathematische Grundlagen Physikalische Grundlagen Ingenieurwissenschaftliche Grundlagen Wirtschaftswissenschaftliche Grundlagen Grundlagen der Informatik  Wissenschaftliches Arbeiten und Präsentationstechnik; Business English Hauptstudium (3. - 4. Semester) Mess- und Regelungstechnik Technische Thermodynamik Projektmanagement; Marketing Kosten- und Leistungsrechnung; Controlling; Investition und Finanzierung Optimierung der Energieversorgung; Lastmanagement Planspiel Unternehmensführung; Vertrags- und Energierecht; Technical English Bioenergie, Geo-, Solarthermie; Fotovoltaik, Windkraft; elektrische Energietechnik, Kraft-Wärmekopplung Versorgungsnetze; zentrale Energiesysteme; dezentrale Energiesysteme Praxissemster Im Praxissemester bekommen die Studierenden einen branchenbezogenen Einblick in die Unternehmenspraxis und haben die Möglichkeit, die während des Studiums erworbenen Kenntnisse und Fertigkeiten anzuwenden und zu vertiefen. Vertiefendes Hauptstudium (6. - 7. Semester) Kommunikationstechnik Modellbildung und Simulation von Systemen  Umweltökonomie und Umweltmanagement, Umweltethik; liberalisierter Energie- und Rohstoffmarkt Kälte-, Wärme-, Klimatechnik Automationssysteme Elektrische Energieversorgung Spezielle Kapitel des Energiemanagements Interdisziplinäres Projektlabor (Seminararbeit im Team) Bachelor-Thesis 
",https://www.studycheck.de/studium/wirtschaftsingenieurwesen/hs-heilbronn-14275,https://www.hs-heilbronn.de/wem?q=&utm_source=StudyCheck&utm_campaign=StudyCheck&utm_medium=Premiumprofil-Studiengang&utm_term=Wirtschaftsingenieurwesen-Energiemanagement-B.Eng.-14275,Technik & Ingenieurwesen,Energie & Umwelt,Energiemanagement,HHN - Hochschule Heilbronn,Künzelsau,B.Eng.,Bachelor of Engineering,Deutsch,7 Semester,8,4.0,0.88
True,Energiesysteme und Energiemanagement,"
 Studienverlauf - Module:  1. Semester: Projektmanagement und Unternehmensführung Modellierung und Simulation Energiesysteme Sondergebiete Projekt 1 2. Semester: Netze Prozessmanagement und Automation Projekt 2 3. Semester:  Abschlussarbeit  
",https://www.studycheck.de/studium/energiesysteme/hs-esslingen-21978,https://www.hs-esslingen.de/energiesysteme-energiemanagement-master/,Technik & Ingenieurwesen,Energie & Umwelt,Energiesysteme,Hochschule Esslingen,Esslingen am Neckar,M.Eng.,Master of Engineering,Deutsch,3 Semester,1,2.7,1.0
True,Energiesysteme und Erneuerbare Energien,"
 1. Semester: Ingenieurmathematik 1 Ingenieurinformatik und Digitalisierung Statik Grundlagen der Elektrotechnik und Elektronik Grundlagen der Konstruktion Energiesysteme und Energiewirtschaft 2. Semester: Ingenieurmathematik 2 Festigkeitslehre Thermodynamik 1 Werkstofftechnik Energiespeicher Entrepreneurship und Nachhaltigkeit 3. Semester: Methoden der Produktentwicklung und CAD Thermodynamik 2 Maschinenelemente Messtechnik Strömungsmechanik Thermische Energietechnik und Kraftwerke 4. Semester: Projekt Konstruktion und Entwicklung Regelungs- und Steuerungstechnik Kosten- und Investitionsmanagement Energieverteilung und BHKWs Gebäudeenergietechnik und Smart Homes Solarenergietechnik 5. Semester: Projekt- und Qualitätsmanagement Praxisseminar Praktikum 6. Semester: Projekt Solares Bauen und Energieberatung Energiemärkte und Sektorkopplung Smart Grids und Windenergie Wahlpflichtmodule 7. Semester: Seminar Bachelorarbeit Bachelorarbeit Energie aus Biomasse und biogenen Reststoffen Mobilität im Energiesystem Wahlpflichtmodul 
",https://www.studycheck.de/studium/energiesysteme/thi-1677,https://www.thi.de/maschinenbau/studiengaenge/energiesysteme-und-erneuerbare-energien-beng,Technik & Ingenieurwesen,Energie & Umwelt,Energiesysteme,Technische Hochschule Ingolstadt,Ingolstadt,B.Eng.,Bachelor of Engineering,Deutsch,7 Semester,13,4.1,1.0
